Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Zain Ahmed,9 days ago,Asslamualikum sir quantum computing k upper koi series ya book bna dy,https://yt3.ggpht.com/ytc/AGIKgqO15y4fP8D0c84BTfBia-ztLttyeXHD8mSRPBkbDQ=s48-c-k-c0x00ffffff-no-rj,2
JX,9 days ago,"Walikum Assalam
ALLAH s.w.t, aapkay liye bahoot asaaniyan farmaye, mushkilaat wa gham door farmaye, Aameen.",https://yt3.ggpht.com/ytc/AGIKgqOZ3XO7gKrN2sskS54F_-eUNFuVzJclof6D4Q=s48-c-k-c0x00ffffff-no-rj,2
A journey Life is,9 days ago,"Besak...Duniya dhoke ka Gar hai...

Absolutely right sir....",https://yt3.ggpht.com/ytc/AGIKgqMQG23cx3xETFC-FfyPwxU8k6S_m-pa0jpU5A1lbBhmoBAgnq7pw2YIp4cBfqYP=s48-c-k-c0x00ffffff-no-rj,2
UMAIR PATEL,9 days ago,"Assalamu alaikum
 From Hindustan",https://yt3.ggpht.com/ytc/AGIKgqMlBD60kNUgZ1TjyCdRae1gjneqnp2mbiQjy4o53bk=s48-c-k-c0x00ffffff-no-rj,2
Hit TV,23 hours ago,LOVE YOUU SIRRR ,https://yt3.ggpht.com/ytc/AGIKgqNe8-c1Yz5rxfZDIbFt3GGti7pqmuau3JeGgSa0nnGjipka6olfBXXsuQx7yxCj=s48-c-k-c0x00ffffff-no-rj,1
Quran Translation in Urdu,2 days ago,Sir mere Sath esa hi hota h,https://yt3.ggpht.com/5eqJ45lYGbX1jZcJ-PNlkDzo7Q2kP4AopOC8Efc7rfvcLv70gDEADSolW_jBk_GrR40vo0X3t-U=s48-c-k-c0x00ffffff-no-rj,1
Info Hub,4 days ago,Bitter truth of our society,https://yt3.ggpht.com/ytc/AGIKgqPzAlFBV8ElCysR2LLPC-KUJfF1Vp76r_9NDDQIgsJB7FP04j6Uttlp_E9B2EN8=s48-c-k-c0x00ffffff-no-rj,1
Ammar Jaffar,5 days ago,Candid Talk!,https://yt3.ggpht.com/1rAD-890cWw2TgC8Kd1OAlgE50toAKeApxm335WiwtgspNw8O4xYgqh5UQILZglf6UhlbZXI3A=s48-c-k-c0x00ffffff-no-rj,1
nadeem haque,5 days ago,you are  a True person.,https://yt3.ggpht.com/ytc/AGIKgqMY_pKi-aKk4kokcVqKBRBiwMGiwYymhdm98Q=s48-c-k-c0x00ffffff-no-rj,1
Insightful,5 days ago,Allah to h na !!   . Bs yehi umeed aur asra h.,https://yt3.ggpht.com/0uF-XGYNCCIw-oCNkM_7y8sFu_NXltbLwbL1GomNst38Ep9pe2GrTWPhUl0-wk-ShrA_4oHm=s48-c-k-c0x00ffffff-no-rj,1
Adnan Durez,5 days ago,Totally agreed with you,https://yt3.ggpht.com/OrybkBf66U7KbivUSOOnIAwdHkcuRifzXdGx1XH-DAevKt1O9HC-jUo1ftfps3Pk-Q10eX_x=s48-c-k-c0x00ffffff-no-rj,1
Mrs Gsvali,5 days ago,Ya bilkol talakh ni hy kuyn k ya sub aj sy 30 paly bi tha bas mobil ni tha touch mobil jis ky zariay sub kia jata hy ab paly khulta ni tha ab apna gunah khud hi record karky dunia ko bata rahay hain,https://yt3.ggpht.com/ytc/AGIKgqOXfm_hhooEmacwQVY0Z_4zz_XA1xLl7xwKlYH18w=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Owais,5 days ago,Jazakallah Sir ️,,1
reshma asra,5 days ago,Thanks sir your words keep motivated me even my own parents betrayed me I gave my life and my time in taking care but i didn't give my time to my husband both of them betrayed me even my husband took full chance and did affair and back stabed me I went to umrah but I never called him because he didn't deserve it I am trying to console myself buy talking and praying to Allah please pray for me,,1
DULHA BHAI BEST COMEDY CHANNEL,6 days ago,1000% per true talk (Allah pak apki umar mein  barkat ata farmay ameen summa ameen meri dil sa dua h.,,1
Lailal Younas,7 days ago,Thank you,,1
Saad Aslam,7 days ago,Zeeshan bhai ap nay to mery dil k batay ki hyn sab. May b dassa howa hn apny kuj logo say.  very nice advices btw.,,1
tiktik,7 days ago,We have to change this society of jackals ,,1
Usama Ishtiaq,7 days ago,Assalam u alaikum sir please make a video on Andrew tate,,1
Toheed Masood,7 days ago,True Sir. Excellent,https://yt3.ggpht.com/ytc/AGIKgqOnhZK8CJ8oQJZ2RB1Nfp8YiKzwNaZ9Ni2UTmpCpg=s48-c-k-c0x00ffffff-no-rj,1
Pak Outdoors,7 days ago,Ap ki videos dekhnay kay baad jeenay ka jawaaz mil jataa hy apki aajiz guftagoo or surviving tricks haqeeqat hen warnaa baqi to zayada tar dokaan he chalatay hen or truck ki bati kay peechay rakhtay hen,https://yt3.ggpht.com/ytc/AGIKgqN4UHMypsPN9zsuImkTMTwo0dcIwVF3EGnt9Pbecw=s48-c-k-c0x00ffffff-no-rj,1
MSKstudio,7 days ago,Mashallah,https://yt3.ggpht.com/8D80i8wrgpgxLlaOWG2j7k-Lt0rgMJzy4PXV-STz8jF8xMjbI0V43KzDf6lLx94E0_HyEASn=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Tariq,7 days ago,"What happened Today
There is no coherence",https://yt3.ggpht.com/ytc/AGIKgqOOM9_VptkKaHSCBMeDGStTWKgHHzuHDav8sS-Jb0s=s48-c-k-c0x00ffffff-no-rj,1
Raza Shah,7 days ago,Dr Sahb I love you.,https://yt3.ggpht.com/ytc/AGIKgqN7c4kQVvxLRqnE9Hm2Ppla87pXeX2PX2fY7CFoKg=s48-c-k-c0x00ffffff-no-rj,1
Hassan Raza,7 days ago,Thanks you sir ma apki bt par zahore Amal karo ga asome advice ,https://yt3.ggpht.com/ytc/AGIKgqPZBZa33zBGmznKVmr-f-gbQSqyzIUMzUXJ5a99bg=s48-c-k-c0x00ffffff-no-rj,1
subtain shamas,7 days ago,Sir age,https://yt3.ggpht.com/YbYdBiH1Twucbr7Q8gzbzCzP2Iri-RduF4TaG9FcA-oP1gi3iYTbPs3ybEwaK8877qt0uaS8RKM=s48-c-k-c0x00ffffff-no-rj,1
Soulful Music,7 days ago,Sir whenever you get a free time in your life please make a video on the field of cybersecurity and their complete roadmap.,https://yt3.ggpht.com/wdKbUcrdsu_s68WJh5LAdxPDF9txLEei7HlzVrLej1fOTszOY3rxqLnmUNSPdLs235JGvmpu0A=s48-c-k-c0x00ffffff-no-rj,1
Ranawaleed Shami,7 days ago,,https://yt3.ggpht.com/ytc/AGIKgqPUTK2Q-0NFaj2up7Pp6UvcDOx4c8FCH37UZ241=s48-c-k-c0x00ffffff-no-rj,1
Shabby,7 days ago,Sachian Gallan ,https://yt3.ggpht.com/Y_qm7wimF_6MotOHm0z0ewnB_gE2Bp74dDTEBbgq0cTVcW6RjuMTk4gziBeFgQeVMBxEIbqIYQ=s48-c-k-c0x00ffffff-no-rj,1
