Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Anime Tag,2 weeks ago,Thank you very much sir for making this video.,https://yt3.ggpht.com/ytc/AGIKgqOKRn1TXGqesC38YxU-yIicB4FijpyH05qtWWLzog=s48-c-k-c0x00ffffff-no-rj,2
Sana Qasim,2 weeks ago,Assalamoalikum Sir Mentoga pr bat krny k ap kitny rupy charge krty hn because I want some talk to you,https://yt3.ggpht.com/ytc/AGIKgqNUMwxG3pCJ1sabBp0MEOe97XF88R8pQwIyQA=s48-c-k-c0x00ffffff-no-rj,2
Muhammad Shahzeb Ali,2 weeks ago,"You had mentioned about ACX in your video regarding AUDIOBOOKS, but their policies and services aren't available in Pakistan.",https://yt3.ggpht.com/YQcRFk0LI0aCpZ5NOnikwh7cxl0ISFFFYAdDKG_SfAKg-WfquzoVXOYDKp00mFacE6j7yXcCzWI=s48-c-k-c0x00ffffff-no-rj,2
Rida Fatima,2 weeks ago,Nice talking way,https://yt3.ggpht.com/ytc/AGIKgqOCm1imuO89CmFzBXuMcznhH2TY7yV8bN_NzwU1zQaNP1ZXUZ9fvNDKRq2wKl-S=s48-c-k-c0x00ffffff-no-rj,2
Shehzad khan Hameed,2 weeks ago,"Aoa sir plz tell me About Ida app 
This ap is permitted or no",https://yt3.ggpht.com/ytc/AGIKgqN_xcUMVP-9dN-AQDo3Q56pM8uolSonSutKhg=s48-c-k-c0x00ffffff-no-rj,2
muhammad muneer,2 weeks ago,"Sir, Kya AI data visualization ki jobs ko khatam kr dy ga?",https://yt3.ggpht.com/ytc/AGIKgqM9e8fHiV0VvK1XC3-7xtr7uWpKpXxOLjjS7g=s48-c-k-c0x00ffffff-no-rj,2
For Change,2 weeks ago,Plz share books sir,,2
Ahmed Ali Khan,2 weeks ago,Asslam u Alaikum sir. This is me Ahmed from karachi Pakistan. Fsc pre. Medical Student. I watched your last videos about. USA. I have. a question can I convert US tourist visa Into  F1 study Visa. Shukria.,,2
Mohammad Yousuf,23 hours ago,"Sir, today I have meeting with you at 7:45 p.m. Bagdad time. But meeting application crashed and cannot login. Please advise.  Thank you.",,1
Inshal boy,2 days ago,"Sir Allah apko galiyan dene walon ka muu bund karay
Apke liye hamray dil se duaain nikalti hain",,1
Muhammad Arslan,2 days ago,Sir kindly company registration waghaira k baray main detail guideline provide kr dain. ,,1
Sultan Ahmad,3 days ago,What is USP ??,,1
Amin Sajid Mian,5 days ago,JAZAKALLAH KHAIR,,1
retouch point,5 days ago,Zeshan bhi acha lahja achi baten faida b ho Raha mgr tura sa Koch or khayal kr len $27 per session gareeb Pakistani bat krny k Leye arz sunany k Leye kesy afford kr skta ha ,https://yt3.ggpht.com/EjsYdBrbLVWC7PlYWhnWtn6kc42I8oqM-l9rda5ydQfhd33TL8oxFsQEFWMO5Rp420IMZOwc=s48-c-k-c0x00ffffff-no-rj,1
Daya Nand,5 days ago,Thank you,https://yt3.ggpht.com/4gyLy_N5_TMOVS-kdfRb6iMjG3vYtOeVEHcVMMNNJRazZMnuXRkIi3YZW5B6iOMqcToTjgcB=s48-c-k-c0x00ffffff-no-rj,1
Mdcat Aimers,5 days ago,Sir kindly forex k hawaly say ayec video banawo. Kis ko follow kry kis ko na kry. Halal aspects k bary mai bataye. Broker kis tarah ka acha hota hai.,https://yt3.ggpht.com/x0RHt1CYFfoW_B5DaWjV86Q6WMlQkaSZeRJZTv4iFfQfixy00aFgaAsBrY7PQ1uWJ-UjlxflMw=s48-c-k-c0x00ffffff-no-rj,1
Danish Anwar,5 days ago,Which skill best in freelance on Fiverr.,https://yt3.ggpht.com/ytc/AGIKgqNqaw9r3ronF9J6YDrj4Tnk1rkB2tVSuedQdF7N=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Asim,6 days ago,May tu bohooth pechay hoon  yar......May Allah help me & other like me,https://yt3.ggpht.com/ytc/AGIKgqO4N1JosMhvoxiqkMe59bT2M9lwSmE_PejA0t3oUifN0-rFD6HU5shVE_Hvppyf=s48-c-k-c0x00ffffff-no-rj,1
PK Guy,7 days ago,Plz do a video or data scrapping using python,https://yt3.ggpht.com/ytc/AGIKgqPnstohAqSTnO_lZl3fhBxnNv5eGZDiJ7IG_tAvhSp1w0Ifn6-aa7Py2xhrslms=s48-c-k-c0x00ffffff-no-rj,1
koshish2020,7 days ago,Grateful,https://yt3.ggpht.com/GkItK4lue8TECEz0IJqtdLMOqB6WI-AoXpX3F5rOvjmyws2QqkSVp1JKya4N5tDHXtJiHuSK_A=s48-c-k-c0x00ffffff-no-rj,1
Ali Raza,8 days ago,Ap ky sare ideas bohat ache hain lekin kisi Pakistani ky sath partnership karne se behtar hai main 35% withholding tax de dun.,https://yt3.ggpht.com/ytc/AGIKgqN_THPzKH6sU4pbpQx42JqgZn2LX-Kq_VD74nlcDw=s48-c-k-c0x00ffffff-no-rj,1
Explore Pakistan ( Visit Pakistan ),8 days ago,well explained Sir.,https://yt3.ggpht.com/CGBaQYzlhzV60nPNgOhbyMwcSJ5_I_1gSzOSY5NnEE-dI3NVLqlkVmITlEPzw73bFrjO0jyv=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Imran,8 days ago,"Which business channel should we subscribed, Please guide",https://yt3.ggpht.com/ytc/AGIKgqMXieycJ3hwN3dXT8vyyVHMK3ZenJax0qEwCl9poA=s48-c-k-c0x00ffffff-no-rj,1
