Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
home style home stlye,1 month ago,Plz ek baar bat krwaden,https://yt3.ggpht.com/ytc/AGIKgqPIYbgOWX8YVO2ZwIU0elohGQUwuceJx1thhtFWbA=s48-c-k-c0x00ffffff-no-rj,1
Yes We Can,1 month ago,"مفتي صاحب 
السلام عليكم ورحمة الله وبركاته 
میں رافق ولی ندوی انڈیا سے۔۔ آپکے لئے صحت و عافیت کی دعا کرتا ہوں۔

آپ صلی اللہ علیہ وسلم کا خط آج کی عربی میں کچھ اسطرح ہوگا۔
من محمد رسول الله، إلى جيفر وعبد ابني الجلندي. السلام على من اتبع الهدى، أما بعد، فإني أدعوكما بدعاية الإسلام أسلما تسلما، فأني رسول الله إلى الناس كافة لانذر من كان حيا ويحق القول على الكافرين. وأنكما إن أقررتما بالإسلام وليتكما وأن أبيتما فإن ملككما زائل عنكما وخيلي تطأ ساحتكما وتظهر نبوتي على ملككما۔

تمام باذن الله",https://yt3.ggpht.com/ytc/AGIKgqOxaf8_p4SCjvmk6ix2qyG03xRqC8NCMj3x1T0F=s48-c-k-c0x00ffffff-no-rj,0
Kiran Shehzadi,1 month ago,Mujhe apse bat karni ha plz,,2
Firoz Alam,4 weeks ago,Hazrat Mufti sb se guzarish hai ke kisi shakhs ko sirf sattar ke name se na bulayen keyon ke sattar sifat to allah tala ki hai haan ulma kahte hain ke Abdus sattar pukarna chahiye take gunah sarzad na ho,,0
Sohail afridi,1 month ago,Mir movsum agha .... Yaha azer Bai Jan Mai ais Ka mazar hai ya log kehty hai k Abu talib ki khandan  se hai,,0
KAMRAN ALI Official,1 month ago,Kiya ye sacchi mucchi ka mufti sahab ka channel hai kiya boleh na bot 1st tim dehk raha hu ye channel,,1
A Khan,1 month ago,Mufti shahib ap abi aee huee ha kia ??,,3
Abdul sattar Nasar,1 month ago,Ji Wahi sattar nahi,,1
Rohani Sakoon,1 month ago,1 Pakistan ki hkumat hay courrupt tareen tooola World ka,,1
mansour osmani,1 month ago,"Muslims of subcontinent wasted their time, their money, their dignity to promote Bollywood. Muslims need higher education, discipline and financial prosperity in their life not nonsense like pathan movie controversy.",,0
janmujeeb372 janmujeeb372,4 weeks ago,mucut oman is arab nd baloch country,https://yt3.ggpht.com/ytc/AGIKgqOS46KmAWWcWnNwPW9RI29uMNm-zjYuz8apSdKLbbJ28mHE44HJEgSjWt06zfS6=s48-c-k-c0x00ffffff-no-rj,0
Dilshad Al Hindi,1 month ago,"Tariq Masood se sawal
Video and Photo are Haram as per Deobandis and Darul Uloom Deoband, why Mufti makes videos ?
Moonchho par ustara (razor) ??  Rasulullah ne apni puri zindaghi me kabhi moonchho par ustara (razor) nahi lagaya to aap kyon lagaate ho ?
Photo aur video haraam hen ?? Kya Darul Uloom Deoband ka fatwa photos aur videos ka haraam ka nahi he ?",https://yt3.ggpht.com/ytc/AGIKgqN2nbXmf7VOXRngUphlE7ij6xc4TAAiEDWATJYSSw=s48-c-k-c0x00ffffff-no-rj,0
Spain Embassy,3 weeks ago,"Oman sey  Kitna Fund jamma Kya hai Ap ney molana Shb Yeh bhi haqeeqat bataey logo ko. K Ap Sehr o Tafree k Sath Chanda bhi jamma Kya hai.
Sattar bhi ney kitney karooor diey hai Ap ko ?????
Jawab dey awaaaam ko logo ko dokhey main mat Rakhey Ap haqeeeqat bataey ???",https://yt3.ggpht.com/AA3vk0uRIIU_sIHi0zkgmO-NXKhmZvj2-KQpbD8nt2AaQZ-rNtFrNO0ZDNFXsKcN5NckNlSWxA=s48-c-k-c0x00ffffff-no-rj,0
poison darkness,1 month ago,What's muftis email address??,https://yt3.ggpht.com/ytc/AGIKgqMDnvx4RNUFsm3nje0vclnO1pStRHqjBYI4frRsdw=s48-c-k-c0x00ffffff-no-rj,2
اشاعت کا شہزادہ Ashaat ka Shahzada,1 month ago,اپنا وٹس ایپ نمبر سینڈ کریں,https://yt3.ggpht.com/j2s5xiawNeiTAb2DkO2hARxQ4sAMtfw6fZdgxGeSZ0rnWatrPxNLOvVb7BRt4r-ZAMF8HWgauQ=s48-c-k-c0x00ffffff-no-rj,1
Sohail afridi,1 month ago,Mufti Sahab Ka what's app number plzz,https://yt3.ggpht.com/1QOUpB_tfF7zIwP9KuL8ZgmLDQN-oeBLncNvq0UAHvGdvYTDlriCjrUXerm00U7Y57UaAA5VaT8=s48-c-k-c0x00ffffff-no-rj,1
sadiya Siddiqui,1 month ago,Mashallah,https://yt3.ggpht.com/ytc/AGIKgqMo0rF05TcFbIGlE8bgROcMX-iPMK1MbRko-KZGHF_Z4nk4uqOuLNzhWTTApE2r=s48-c-k-c0x00ffffff-no-rj,0
Learn Quran with Hafiz Saqib,1 month ago,Mashaallah,https://yt3.ggpht.com/paFsy9O5QTyiGhNLr40HTU5uFVwPrGTv5ZEYk1vrmo0I2wJP1NXT2w1N2ie6JXMqaduvDaonuw=s48-c-k-c0x00ffffff-no-rj,0
