Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Imran Khan,1 month ago,مفتی “ٹام کروز  صاحب” کچھ زیادہ ہی لمبی چھوڑ رہے ہیں خاص کر “حرمین شرییفین” کے حوالے سے تو بہت کچھ “ایڈٹ” کر گئے,,0
Roman,1 month ago,Mufti Sahab apni helmet tight raky aesa na Hu kahe orr jai lol,,0
Smart Eye,1 month ago,اس میں بیٹھنا حرام نہیں ہے؟,,0
Salman Baluch,1 month ago,majority of population of Oman are Baloch,,0
Khairul Islam Khan,2 weeks ago,"Sir ap Indian Muslim ko kiu vol jattey he,,,sath indian army ko ,,,koi Jong Jita he kiy Pak army",,0
Sameer Ali,1 month ago,"Mufti Saab, Allah (SWT) doesn't need Pakistani army or any army to defend his house. What is Surah Al Fil all about? What is the famous statement of Abdullah bin Al Mutallib about the Ka'aba?",,0
MUSTAKIM VALI,1 month ago,YouTube pe mill nahi rahi,,0
Momand Afzal,1 month ago (edited),Mulana gang ,https://yt3.ggpht.com/ytc/AGIKgqMTiTGPXCBJzp4ucsoRhs86nOFk4UeI4ANVuari6g=s48-c-k-c0x00ffffff-no-rj,0
Faiz Imam,1 month ago,"Mufti sb,If you were not Mufti, you would have been a Halal comedian.",https://yt3.ggpht.com/ytc/AGIKgqNyez-qioyao36BC0Vi5OcvZ6zY0y4Eda_69Ope=s48-c-k-c0x00ffffff-no-rj,0
Farooq butt,1 month ago,muhamad ali mirza bhai ka lifestyle dekhain ap ja kar jisy ye log fitna kehty hai,https://yt3.ggpht.com/ytc/AGIKgqNo0--BS4QuMpt4VI5Am8UjfjXfdtBG-c2YF7wMf89TojuajWdw4guGRZ_GgWAe=s48-c-k-c0x00ffffff-no-rj,0
Farooq butt,1 month ago,Akhirat ko bech kar dunya kamany waly ulama soo,https://yt3.ggpht.com/ytc/AGIKgqNo0--BS4QuMpt4VI5Am8UjfjXfdtBG-c2YF7wMf89TojuajWdw4guGRZ_GgWAe=s48-c-k-c0x00ffffff-no-rj,0
